Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Kenya,KEN,1973,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630
Kenya,KEN,1972,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630
Kenya,KEN,1971,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630
Kenya,KEN,1970,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630
Kenya,KEN,1969,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630
Kenya,KEN,1968,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630
Kenya,KEN,1967,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630
Kenya,KEN,1966,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630
Kenya,KEN,1965,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630
Kenya,KEN,1964,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630
Kenya,KEN,1963,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630
Kenya,KEN,1962,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630
Kenya,KEN,1961,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630
Kenya,KEN,2022,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1448.5
Kenya,KEN,2021,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1487.7
Kenya,KEN,2020,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1842.6
Kenya,KEN,2019,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1608
Kenya,KEN,2018,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1709.2
Kenya,KEN,2017,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1426
Kenya,KEN,2016,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1383.1
Kenya,KEN,2015,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1772.7
Kenya,KEN,2014,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1583.4
Kenya,KEN,2013,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1661.5
Kenya,KEN,2012,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1744.8
Kenya,KEN,2011,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1514.6
Kenya,KEN,2010,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1710.1
Kenya,KEN,2009,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1242.8
Kenya,KEN,2008,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1417.5
Kenya,KEN,2007,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1773.1
Kenya,KEN,2006,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1646.4
Kenya,KEN,2005,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1646.1
Kenya,KEN,2004,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1805.7
Kenya,KEN,2003,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1594
Kenya,KEN,2002,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1488.3
Kenya,KEN,2001,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1639.6
Kenya,KEN,2000,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1375
Kenya,KEN,1999,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1427.7
Kenya,KEN,1998,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1590
Kenya,KEN,1997,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1397.2
Kenya,KEN,1996,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1402.6
Kenya,KEN,1995,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1753.1
Kenya,KEN,1994,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1918.2
Kenya,KEN,1993,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1461.2
Kenya,KEN,1992,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1661.1
Kenya,KEN,1991,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1712.4
Kenya,KEN,1990,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1561.8
Kenya,KEN,1989,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1723
Kenya,KEN,1988,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1745.6
Kenya,KEN,1987,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1568.5
Kenya,KEN,1986,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1886.2
Kenya,KEN,1985,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1633.8
Kenya,KEN,1984,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1343.1
Kenya,KEN,1983,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1675.9
Kenya,KEN,1982,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1962.7
Kenya,KEN,1981,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1561.6
Kenya,KEN,1980,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1241.7
Kenya,KEN,1979,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1282.7
Kenya,KEN,1978,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1409.5
Kenya,KEN,1977,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1550.8
Kenya,KEN,1976,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1582.8
Kenya,KEN,1975,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1396.8
Kenya,KEN,1974,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1352.2
Kenya,KEN,1973,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1306.3
Kenya,KEN,1972,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1286.5
Kenya,KEN,1971,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1270.2
Kenya,KEN,1970,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1278.2
Kenya,KEN,1969,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1303
Kenya,KEN,1968,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1286.7
Kenya,KEN,1967,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1235.3
Kenya,KEN,1966,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1139.9
Kenya,KEN,1965,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1143
Kenya,KEN,1964,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1199.6
Kenya,KEN,1963,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1249.7
Kenya,KEN,1962,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1206.7
Kenya,KEN,1961,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1244.7
Kenya,KEN,2023,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.674542879122223
Kenya,KEN,2022,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.691645983068062
Kenya,KEN,2021,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.382593996518954
Kenya,KEN,2020,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-0.00536845439351621
Kenya,KEN,2019,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.468168547481475
Kenya,KEN,2018,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.832686217791619
Kenya,KEN,2017,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.64083690398643
Kenya,KEN,2016,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.627591266355583
Kenya,KEN,2015,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.883799936312692
Kenya,KEN,2014,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.20220842439577
Kenya,KEN,2013,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.81417037253293
Kenya,KEN,2012,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.44725940988928
Kenya,KEN,2011,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.09471103381268
Kenya,KEN,2010,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.392164287395035
Kenya,KEN,2009,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.274534230856511
Kenya,KEN,2008,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.266291327300955
Kenya,KEN,2007,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.28124317373484
Kenya,KEN,2006,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.196219632064753
Kenya,KEN,2005,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.113202068934601
Kenya,KEN,2004,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.286194263505208
Kenya,KEN,2003,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.548412532071826
Kenya,KEN,2002,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.210062364887451
Kenya,KEN,2001,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.0408333582871575
Kenya,KEN,2000,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.872896453431281
Kenya,KEN,1999,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.402864561234926
Kenya,KEN,1998,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.188365603434476
Kenya,KEN,1997,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.473451703489222
Kenya,KEN,1996,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.90215960456634
Kenya,KEN,1995,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.467474589272783
Kenya,KEN,1994,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.10397675056386
Kenya,KEN,1993,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.53235257436033
Kenya,KEN,1992,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.0775129679334538
Kenya,KEN,1991,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.231012730760902
Kenya,KEN,1990,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.6658738385081
Kenya,KEN,1989,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.750803543300878
Kenya,KEN,1988,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.00472067814834501
Kenya,KEN,1987,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.494068896020697
Kenya,KEN,1986,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.452068028927285
Kenya,KEN,1985,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.470183996306104
Kenya,KEN,1984,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.173683868473434
Kenya,KEN,1983,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.397023838932397
Kenya,KEN,1982,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.202141561739419
Kenya,KEN,1981,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.206398341226068
Kenya,KEN,1980,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.08699673317041
Kenya,KEN,1979,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.34752378783443
Kenya,KEN,1978,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.648865920299351
Kenya,KEN,1977,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.25813218311747
Kenya,KEN,1976,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.33461750150882
Kenya,KEN,1975,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.526447707435349
Kenya,KEN,1974,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.788563124351843
Kenya,KEN,1973,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.687923112376181
Kenya,KEN,1972,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.298963707718004
Kenya,KEN,1971,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.416106401738199
Kenya,KEN,1970,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.860645653616457
Kenya,KEN,2022,Access to electricity (% of population),EG.ELC.ACCS.ZS,76
Kenya,KEN,2021,Access to electricity (% of population),EG.ELC.ACCS.ZS,76.5
Kenya,KEN,2020,Access to electricity (% of population),EG.ELC.ACCS.ZS,71.5
Kenya,KEN,2019,Access to electricity (% of population),EG.ELC.ACCS.ZS,69.7
Kenya,KEN,2018,Access to electricity (% of population),EG.ELC.ACCS.ZS,61.2
Kenya,KEN,2017,Access to electricity (% of population),EG.ELC.ACCS.ZS,55.8
Kenya,KEN,2016,Access to electricity (% of population),EG.ELC.ACCS.ZS,53.1
Kenya,KEN,2015,Access to electricity (% of population),EG.ELC.ACCS.ZS,41.6
Kenya,KEN,2014,Access to electricity (% of population),EG.ELC.ACCS.ZS,36
Kenya,KEN,2013,Access to electricity (% of population),EG.ELC.ACCS.ZS,40.1
Kenya,KEN,2012,Access to electricity (% of population),EG.ELC.ACCS.ZS,38.1
Kenya,KEN,2011,Access to electricity (% of population),EG.ELC.ACCS.ZS,36.2
Kenya,KEN,2010,Access to electricity (% of population),EG.ELC.ACCS.ZS,19.2
Kenya,KEN,2009,Access to electricity (% of population),EG.ELC.ACCS.ZS,23
Kenya,KEN,2008,Access to electricity (% of population),EG.ELC.ACCS.ZS,30.3
Kenya,KEN,2007,Access to electricity (% of population),EG.ELC.ACCS.ZS,28.3
Kenya,KEN,2006,Access to electricity (% of population),EG.ELC.ACCS.ZS,26.4
Kenya,KEN,2005,Access to electricity (% of population),EG.ELC.ACCS.ZS,24.5
Kenya,KEN,2004,Access to electricity (% of population),EG.ELC.ACCS.ZS,22.6
Kenya,KEN,2003,Access to electricity (% of population),EG.ELC.ACCS.ZS,16
Kenya,KEN,2002,Access to electricity (% of population),EG.ELC.ACCS.ZS,18.9
Kenya,KEN,2001,Access to electricity (% of population),EG.ELC.ACCS.ZS,17
Kenya,KEN,2000,Access to electricity (% of population),EG.ELC.ACCS.ZS,15.2
Kenya,KEN,1999,Access to electricity (% of population),EG.ELC.ACCS.ZS,13.2088918685913
Kenya,KEN,1998,Access to electricity (% of population),EG.ELC.ACCS.ZS,14.5
Kenya,KEN,1997,Access to electricity (% of population),EG.ELC.ACCS.ZS,9.32631778717041
Kenya,KEN,1996,Access to electricity (% of population),EG.ELC.ACCS.ZS,7.37853050231934
Kenya,KEN,1995,Access to electricity (% of population),EG.ELC.ACCS.ZS,5.42734336853027
Kenya,KEN,1994,Access to electricity (% of population),EG.ELC.ACCS.ZS,3.47343683242798
Kenya,KEN,1993,Access to electricity (% of population),EG.ELC.ACCS.ZS,10.9
Kenya,KEN,2021,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,67.7
Kenya,KEN,2020,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,69
Kenya,KEN,2019,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,68.1
Kenya,KEN,2018,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,68.7
Kenya,KEN,2017,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,68.1
Kenya,KEN,2016,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,68.3
Kenya,KEN,2015,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,69.2
Kenya,KEN,2014,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,71.8
Kenya,KEN,2013,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,74.3
Kenya,KEN,2012,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,76.2
Kenya,KEN,2011,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,74.7
Kenya,KEN,2010,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,74
Kenya,KEN,2009,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,75.6
Kenya,KEN,2008,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,78.2
Kenya,KEN,2007,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,78.2
Kenya,KEN,2006,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,77.6
Kenya,KEN,2005,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,79.2
Kenya,KEN,2004,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,80.3
Kenya,KEN,2003,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,81.6
Kenya,KEN,2002,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,78.8
Kenya,KEN,2001,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,78.3
Kenya,KEN,2000,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,76.8
Kenya,KEN,1999,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,77.7
Kenya,KEN,1998,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,77.9
Kenya,KEN,1997,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,78.1
Kenya,KEN,1996,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,77.2
Kenya,KEN,1995,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,78.2
Kenya,KEN,1994,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,79.3
Kenya,KEN,1993,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,79.1
Kenya,KEN,1992,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,78.4
Kenya,KEN,1991,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,77.8
Kenya,KEN,1990,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,76.5
Kenya,KEN,2011,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,4
Kenya,KEN,2009,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,6.47785323086186
Kenya,KEN,2015,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,0.199028942753775
Kenya,KEN,2000,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,0.244228135338107
Kenya,KEN,1990,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,0.338162185735128
Kenya,KEN,2015,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,0.210684284716531
Kenya,KEN,2000,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,0.195500895164746
Kenya,KEN,1990,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,0.17908571783251
Kenya,KEN,2015,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,0.409713227470306
Kenya,KEN,2000,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,0.439729030502853
Kenya,KEN,1990,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,0.517247903567638
Kenya,KEN,2023,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,12.2256557459122
Kenya,KEN,2022,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,11.9954429348376
Kenya,KEN,2021,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,11.7685139973821
Kenya,KEN,2020,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,11.5495287446119
Kenya,KEN,2019,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,11.3474047048223
Kenya,KEN,2018,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,11.1533632081211
Kenya,KEN,2017,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,10.9724026899921
Kenya,KEN,2016,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,10.8099248754983
Kenya,KEN,2015,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,10.6535018743207
Kenya,KEN,2014,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,10.5014305741579
Kenya,KEN,2013,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,10.3631952765869
Kenya,KEN,2012,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,10.2404665771652
Kenya,KEN,2011,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,10.1330213919533
Kenya,KEN,2010,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,10.0410237689197
Kenya,KEN,2009,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.96500497873104
Kenya,KEN,2008,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.9019544052952
Kenya,KEN,2007,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.83921196011741
Kenya,KEN,2006,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.77669688343878
Kenya,KEN,2005,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.71705489287719
Kenya,KEN,2004,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.66075834283853
Kenya,KEN,2003,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.60701466883778
Kenya,KEN,2002,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.55224744197085
Kenya,KEN,2001,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.50364921027339
Kenya,KEN,2000,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.45489149358954
Kenya,KEN,1999,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.38166253932277
Kenya,KEN,1998,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.22806611742701
Kenya,KEN,1997,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,9.06590289977485
Kenya,KEN,1996,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.90497078156689
Kenya,KEN,1995,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.74777378376333
Kenya,KEN,1994,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.6015230615308
Kenya,KEN,1993,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.46337575687215
Kenya,KEN,1992,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.3336299946765
Kenya,KEN,1991,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.21293997077117
Kenya,KEN,1990,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.10889922709257
Kenya,KEN,1989,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.02534211960937
Kenya,KEN,1988,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.96520208001238
Kenya,KEN,1987,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.90662305802224
Kenya,KEN,1986,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.84935075219406
Kenya,KEN,1985,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.79705806257007
Kenya,KEN,1984,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.75084680419118
Kenya,KEN,1983,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.70712863016319
Kenya,KEN,1982,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.66267924160948
Kenya,KEN,1981,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.61314620413677
Kenya,KEN,1980,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.56462903204359
Kenya,KEN,1979,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.51176566391124
Kenya,KEN,1978,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.44342856086791
Kenya,KEN,1977,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.37442891202669
Kenya,KEN,1976,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.29801915412101
Kenya,KEN,1975,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.21666476337383
Kenya,KEN,1974,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.14244398541462
Kenya,KEN,1973,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.07391904999155
Kenya,KEN,1972,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.01147626670686
Kenya,KEN,1971,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,6.95088364448468
Kenya,KEN,1970,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,6.90205317346409
Kenya,KEN,1969,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,6.859341142509
Kenya,KEN,1968,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,6.76908433576646
Kenya,KEN,1967,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,6.68124015125224
Kenya,KEN,1966,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,6.59604997666142
